1.854388516543341650e-02 1.327074613185861840e-01 7.587625234848465947e-03
4.236780732446678854e-01 5.875672092196082552e-01 9.660258922913327051e-02
1.800844122808205328e-01 4.025070090064728490e-01 2.404985929179113968e-02
3.076769682957579410e-03 1.241368092925481878e-02 2.291591179790921674e-03
