7.478151097186923613e-01 7.416401948230656460e-01 3.726949034331772936e-01
1.361319087309356343e-02 1.441325932454331216e-01 4.718352731805595598e-03
3.111641016058234732e-01 5.499456266585950326e-01 2.083406005746218231e-02
9.288962959330888166e-04 3.531591869432704808e-03 7.095499031155891138e-04
