9.899016979445933728e+00 8.333117366696454553e+01 7.536490914507000261e-01
9.949082474930077069e+01 1.568358687495736490e+02 4.483252609318506998e+00
2.381591532732261953e+02 2.105899647197177558e+02 1.454143473147785244e+02
6.436363636363636731e-01 1.520842619745845603e+01 6.436363636363636731e-01
